fipsstat,year,stpop,state,area,densitym,rpcpi,rpcui,rpcim,shalll,vio,mur,rap,rob,aga,pro,bur,lar,aut,pbm1019,pbm2029,pbm3039,pbm4049,pbm5064,pbmo65,pbf1019,pbf2029,pbf3039,pbf4049,pbf5064,pbfo65,pwm1019,pwm2029,pwm3039,pwm4049,pwm5064,pwmo65,pwf1019,pwf2029,pwf3039,pwf4049,pwf5064,pwfo65,pnm1019,pnm2029,pnm3039,pnm4049,pnm5064,pnmo65,pnf1019,pnf2029,pnf3039,pnf4049,pnf5064,pnfo65,yradopt,aftr,incarc_rate,vernick_shall,v_shall,v_aftr,shall_vio_PA,shall_pro_PA,shall_rob_PA,shall_rap_PA,shall_mur_PA,shall_lar_PA,shall_aut_PA,shall_bur_PA,shall_aga_PA
1,70,3454557,,50708,68.12647247,7647.092739,28.31043625,120.8299866,NA,295.7000122,11.69999981,18.5,50.29999924,215.1999969,2183.800049,776.4000244,1184,223.5,3.281665325,1.432542562,0.980096698,1.035067558,1.510873914,1.042159677,3.335478306,1.703257442,1.281785131,1.368742824,1.855057001,1.42507422,7.196031094,5.505857944,4.225230694,4.316501141,5.253350735,2.860019445,6.902737617,5.698907375,4.415501118,4.559108257,5.825493813,4.08127594,0.014907845,0.018728884,0.011260489,0.006599978,0.007236818,0.007757869,0.013952585,0.017947309,0.015978893,0.011405225,0.008221026,0.007236818,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,71,3497078,,50708,68.9650116,7930.275357,42.31365967,124.5610504,NA,311.3999939,15.10000038,19,57.59999847,219.6999969,2187,791.7999878,1173.900024,221.1999969,3.24691081,1.516980767,0.968951821,1.002293944,1.480521679,1.056510568,3.287516117,1.789293766,1.254590273,1.33442831,1.83230114,1.455758214,7.231837749,5.664357662,4.214489937,4.271022797,5.268112183,2.917263985,6.923723221,5.813424587,4.388063431,4.501272202,5.851685524,4.208113194,0.017872063,0.020359855,0.013153839,0.008006684,0.007920898,0.007720731,0.016699657,0.020645808,0.018386779,0.013068053,0.009379259,0.007663541,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,72,3539401,,50708,69.79965973,8445.351635,41.72848129,128.0443115,NA,313.2000122,14.10000038,18.79999924,68.59999847,211.6999969,2081.300049,789.5999756,1096.699951,195,3.226760626,1.59866035,0.972735226,0.973921835,1.457450032,1.069785595,3.255268335,1.87362206,1.24176383,1.302056432,1.817708731,1.483838677,7.225008011,5.817933559,4.253827095,4.213255405,5.299540997,2.970898151,6.915011883,5.903541088,4.404643536,4.426907063,5.89769268,4.33005476,0.021218279,0.022150641,0.015426339,0.009634399,0.009041077,0.007769676,0.019579584,0.023506802,0.020624958,0.014974285,0.01116008,0.008476011,NA,NA,110,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,73,3579779,,50708,70.59593964,8882.280121,27.2328167,128.0609589,NA,350.1000061,13.19999981,21.20000076,79.40000153,236.3000031,2232.199951,897.2999878,1107.800049,227.1999969,3.208270788,1.67275691,0.979501784,0.953047633,1.437267542,1.083223343,3.227126598,1.963864207,1.236528873,1.280246615,1.810893893,1.511992812,7.199717999,5.873127937,4.369906425,4.168134212,5.315803051,3.026276112,6.887185097,5.945059776,4.502289295,4.368873119,5.930533886,4.45136404,0.024219371,0.023967961,0.017375374,0.01109007,0.010391703,0.007961385,0.022599161,0.026537951,0.023101985,0.016816681,0.012849955,0.009609532,NA,NA,103.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,74,3626501,,50708,71.51733398,8789.019917,38.93441772,159.157608,NA,372.8999939,15,22.70000076,99.59999847,235.6000061,2627.199951,1057.900024,1308.699951,260.6000061,3.174437284,1.749179125,0.983840883,0.928829193,1.403804898,1.092154622,3.182240963,2.059092283,1.23030436,1.255811095,1.788280249,1.542257905,7.173526287,6.007554054,4.450405598,4.115261555,5.321768761,3.08451581,6.853824139,6.057243824,4.575567245,4.305306911,5.946586132,4.573885441,0.02735419,0.026940569,0.019798698,0.012518954,0.011140215,0.008272436,0.025093058,0.03016682,0.025616979,0.018447533,0.014173442,0.010505995,NA,NA,104.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,75,3678816,,50708,72.54902649,8820.014768,115.3534088,170.781311,NA,392.8999939,16,20.39999962,123,233.5,3079.600098,1163.800049,1645.5,270.2999878,3.144952059,1.841135859,0.99629879,0.907112479,1.370739937,1.095379591,3.142016411,2.170915842,1.235533357,1.23523438,1.763094425,1.56428051,7.089345932,6.142302513,4.512430191,4.067531586,5.310676098,3.131958723,6.774435043,6.179759979,4.627548695,4.247127533,5.94805479,4.681533337,0.030825134,0.030009655,0.022153867,0.014053434,0.011715726,0.008100432,0.02791659,0.034114238,0.028460244,0.020386994,0.015575663,0.011389534,NA,NA,110.3000031,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,76,3735139,,50708,73.65975952,9315.25,100.171608,172.931488,NA,388.7999878,15.10000038,21.70000076,96,256,3419.5,1170,1987.199951,262.2999878,3.089898348,1.922150731,1.016213894,0.888989687,1.348249674,1.09136498,3.09391427,2.265404224,1.252858281,1.207210779,1.753428698,1.560905814,6.988602161,6.299738884,4.563310623,4.032486916,5.329600811,3.163630486,6.676217556,6.331946373,4.665288448,4.204716206,5.98205328,4.750425816,0.033332095,0.032850184,0.024738036,0.015581749,0.012529654,0.008005057,0.030574499,0.038499236,0.031511545,0.022194622,0.01713457,0.012449336,NA,NA,121,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,77,3780403,Alabama,50708,74.55239868,9563.148311,76.0695343,166.3858948,1,414.3999939,14.19999981,25.20000076,96.80000305,278.2999878,3298.199951,1135.5,1881.900024,280.7000122,2.999706745,1.981561184,1.058485031,0.873848617,1.318272114,1.096576214,3.012932777,2.330042601,1.294041872,1.183286548,1.733889222,1.57872057,6.836572647,6.285044193,4.80668354,4.003223896,5.32964325,3.222249031,6.523510933,6.290943146,4.891330242,4.167439461,5.9885149,4.860434055,0.035525315,0.036001451,0.027907077,0.016929412,0.013517077,0.00804147,0.032747831,0.042429339,0.035419505,0.023806985,0.0185959,0.013279008,77,0,83,0,0,0,1,1,1,1,1,1,1,1,1
1,78,3831838,Alabama,50708,75.56673431,9931.999981,55.62479019,157.5444641,1,419.1000061,13.30000019,25.5,99.09999847,281.2000122,3519.699951,1229.300049,1987.900024,302.5,2.908865213,2.026468754,1.099915981,0.86102283,1.289041996,1.096967101,2.930838823,2.386061192,1.335520983,1.164506435,1.712024331,1.593856573,6.678752899,6.30308485,4.96401453,3.984119415,5.341170311,3.280070782,6.362794876,6.316029072,5.041627407,4.148453236,6.003620148,4.959865093,0.037684266,0.039223995,0.031394854,0.01832019,0.014327328,0.008272792,0.034787484,0.046661679,0.039484967,0.02560129,0.020251378,0.01404026,77,0,94,0,0,0,1,1,1,1,1,1,1,1,1
1,79,3866248,Alabama,50708,76.24532318,9877.027849,57.77517319,182.3125153,1,413.2999878,13.19999981,27.5,109.5,263.1000061,3830.5,1287.300049,2223.199951,320.1000061,2.819839716,2.070482731,1.14801228,0.848238409,1.262179732,1.105697274,2.846221924,2.431271791,1.384391308,1.144235969,1.693217874,1.618157983,6.527568817,6.339634895,5.10487175,3.977654934,5.340474606,3.350431681,6.205085754,6.324244976,5.171163559,4.139879227,6.005279541,5.086093903,0.039547384,0.042263195,0.035150357,0.01986422,0.015130948,0.008328488,0.036779843,0.05056582,0.044099603,0.027494356,0.021881679,0.015053354,77,0,144,0,0,0,1,1,1,1,1,1,1,1,1
1,80,3900368,Alabama,50767,76.82880402,9541.427932,76.6625824,192.0597382,1,448.5,13.19999981,30,132.1000061,273.2000122,4485.100098,1526.699951,2642.199951,316.2000122,2.758098841,2.131311655,1.22942245,0.850381315,1.241370082,1.098921895,2.782711744,2.491149664,1.462041497,1.129867792,1.678431392,1.622334123,6.371373177,6.385038376,5.184536457,3.938910484,5.328522682,3.408421993,6.046839714,6.325915813,5.243710518,4.098356724,5.989383698,5.188331127,0.042457532,0.045918744,0.040150058,0.02189537,0.016229238,0.008358186,0.039688561,0.054943532,0.050020922,0.02961259,0.023536241,0.015306248,77,0,141,0,0,0,1,1,1,1,1,1,1,1,1
1,81,3918531,Alabama,50767,77.18657684,9548.351618,60.45555878,187.2738647,1,470.5,11.89999962,26.10000038,126.5,306.1000061,4428.299805,1450.699951,2693.300049,284.2000122,2.72854805,2.153740883,1.284588575,0.86922878,1.226046205,1.090944529,2.747968674,2.518137455,1.535447836,1.140555024,1.661668658,1.630381346,6.219524384,6.471175194,5.266948223,3.939920425,5.33059454,3.457418203,5.908234596,6.397703648,5.321075916,4.089262009,5.980685234,5.289482117,0.048972435,0.051754087,0.044914789,0.025826005,0.018501831,0.008982958,0.045323107,0.05915482,0.056551803,0.033609536,0.026642637,0.016179532,77,0,149,0,0,0,1,1,1,1,1,1,1,1,1
1,82,3925229,Alabama,50767,77.31851196,9478.919501,79.71580505,176.9594421,1,447.7000122,10.60000038,26,112,299.1000061,4185.799805,1256.199951,2656.399902,273.2999878,2.683181047,2.16181016,1.329731345,0.886113882,1.212362409,1.084828377,2.70002079,2.531648397,1.601944804,1.149920225,1.647700071,1.643521905,6.046246052,6.50823164,5.359228611,3.972226858,5.332631588,3.523412228,5.747002125,6.435446262,5.410436153,4.114180565,5.970581532,5.415047169,0.054162446,0.056888402,0.048608627,0.029042892,0.020406453,0.009655488,0.050391965,0.062773407,0.06155055,0.036711235,0.029374082,0.016406687,77,0,183,0,0,0,1,1,1,1,1,1,1,1,1
1,83,3934103,Alabama,50767,77.49330902,9783,82.15983582,185.6035767,1,416,9.199999809,23.5,98.40000153,284.8999939,3685,1073.099976,2381.399902,230.5,2.638898849,2.166999578,1.376298428,0.905492306,1.199434757,1.075492978,2.651354074,2.530004978,1.662310362,1.162145495,1.6324687,1.644364715,5.883018494,6.541262627,5.394571304,4.07887125,5.326703548,3.582900524,5.587677956,6.432216167,5.42832756,4.212548733,5.954165459,5.513531208,0.058895256,0.061818413,0.052388053,0.032612264,0.022343086,0.010447108,0.054828253,0.065199107,0.066292115,0.040288728,0.031875119,0.017157659,77,0,215,0,0,0,1,1,1,1,1,1,1,1,1
1,84,3951826,Alabama,50767,77.84241486,10357.19991,55.78731155,181.6298828,1,431.2000122,9.399999619,25.10000038,96.09999847,300.6000061,3470.899902,1001.799988,2235.5,233.6000061,2.582983255,2.156851053,1.434906244,0.924053848,1.183149219,1.065355659,2.593762875,2.516355753,1.739499688,1.175684333,1.612191439,1.647238493,5.711992264,6.537129879,5.484502792,4.155648708,5.318807125,3.649022102,5.427896023,6.413414955,5.512135506,4.28589201,5.931334019,5.618162155,0.063413724,0.06665273,0.056176562,0.036033977,0.024368482,0.010931656,0.059390265,0.068297543,0.071485944,0.044156801,0.034237336,0.017460283,77,0,243,0,0,0,1,1,1,1,1,1,1,1,1
1,85,3972520,Alabama,50767,78.25004578,10725.85799,47.74569321,173.6491394,1,457.5,9.800000191,26.79999924,105.4000015,315.5,3484.600098,1034.900024,2191.199951,258.5,2.533530235,2.130134106,1.495171785,0.943053782,1.163895965,1.052581191,2.54055357,2.493731976,1.819550276,1.189194798,1.591508627,1.645932555,5.580060005,6.475486755,5.582577229,4.207052231,5.310105324,3.707294226,5.302351952,6.36623621,5.613237858,4.334427357,5.907459259,5.717932224,0.067841068,0.071692526,0.060616434,0.039773241,0.026935045,0.011806108,0.063888915,0.071415626,0.07675229,0.048105486,0.036853183,0.018174861,77,0,256,0,0,0,1,1,1,1,1,1,1,1,1
1,86,3991562,Alabama,50767,78.6251297,11091.61775,48.68639755,165.9880524,1,558,10.10000038,28.39999962,111.5999985,407.8999939,3730.300049,1159,2304.399902,267,2.491330385,2.089232206,1.569510937,0.954062581,1.145516515,1.039592981,2.498069763,2.445734262,1.911833048,1.192540646,1.572792768,1.64517045,5.47848177,6.36778307,5.714404583,4.243977547,5.287779808,3.767823219,5.206683636,6.245600224,5.739282131,4.362978935,5.870934963,5.810958385,0.072703369,0.076561503,0.065012142,0.043341428,0.029161517,0.012275896,0.068394281,0.074156433,0.08254914,0.052160032,0.039608553,0.018739531,77,0,267,0,0,0,1,1,1,1,1,1,1,1,1
1,87,4015257,Alabama,50767,79.09187317,11323.82367,40.58749008,156.3810577,1,559.2000122,9.300000191,27.79999924,112.1999969,409.8999939,3892.199951,1198.300049,2431.100098,262.7999878,2.478969574,2.027416945,1.62791574,0.99281317,1.129192948,1.030544281,2.484299183,2.380669594,1.985427141,1.22916162,1.556338787,1.646644235,5.411633492,6.206451893,5.696248055,4.466214657,5.266263008,3.832183123,5.141040802,6.077294827,5.710717678,4.582994461,5.828842163,5.904927254,0.077479474,0.080343552,0.069211014,0.047294606,0.031504832,0.012651743,0.07289695,0.07635875,0.087740339,0.056907941,0.041890219,0.019102139,77,0,283,0,0,0,1,1,1,1,1,1,1,1,1
1,88,4023848,Alabama,50767,79.26109314,11654.96411,32.69134903,160.9226837,1,558.5999756,9.899999619,29.79999924,117.8000031,401.2000122,4003.100098,1233.800049,2502.600098,266.7000122,2.473602295,1.960660577,1.679561496,1.032295465,1.114604712,1.024019837,2.477330208,2.310996771,2.052140236,1.264585495,1.542304754,1.654983044,5.368965149,6.021648884,5.720345497,4.608772278,5.271098614,3.888467073,5.100963116,5.882130623,5.731255054,4.717101574,5.812769413,5.995852947,0.083029978,0.084794454,0.07323835,0.051840924,0.033972457,0.013718212,0.078382686,0.078556642,0.093020409,0.06252721,0.044932116,0.019757207,77,0,307,0,0,0,1,1,1,1,1,1,1,1,1
1,89,4030224,Alabama,50767,79.38668823,11963.8966,34.01048279,168.2934723,1,590.7999878,10.19999981,31,133.8999939,415.7000122,4037,1146.800049,2592.800049,297.5,2.467753649,1.887388945,1.725040555,1.077979803,1.101129889,1.018826723,2.472765684,2.236972332,2.114597082,1.309232473,1.529145718,1.661545396,5.303973198,5.838683128,5.747695446,4.745666504,5.278862953,3.957794905,5.042399406,5.700675488,5.762657166,4.845214367,5.800397396,6.095517159,0.088605493,0.08882881,0.077787243,0.056522913,0.036995463,0.014664197,0.083345242,0.081012867,0.098307192,0.068035923,0.048037034,0.020445514,77,0,300,0,0,0,1,1,1,1,1,1,1,1,1
1,90,4048508,Alabama,50750,79.77355957,12063.98439,38.02614212,176.4796753,1,708.5999756,11.60000038,32.59999847,143.6999969,520.7000122,4206.700195,1103.400024,2755.399902,347.7999878,2.44625926,1.843642116,1.774653792,1.13417089,1.100084305,1.012372971,2.453743458,2.195178986,2.181075096,1.36803484,1.53456533,1.667404413,5.165606499,5.739818096,5.822144985,4.906449318,5.324010849,4.006784916,4.913958549,5.611375809,5.845486641,5.001471996,7.739839077,6.167481899,0.091786899,0.093590036,0.08242543,0.061331235,0.039668936,0.014943777,0.086748004,0.084524967,0.104161829,0.074200176,0.05122875,0.02865253,77,0,328,0,0,0,1,1,1,1,1,1,1,1,1
1,91,4091025,Alabama,50750,80.61132813,12087.8161,46.29698181,191.8376312,1,844.2000122,11.5,35.59999847,152.8000031,644.4000244,4521.399902,1268.599976,2889.5,363.3999939,2.445841789,1.844525576,1.783269525,1.197768331,1.090997934,1.001313806,2.441979647,2.189524651,2.194731236,1.434481621,1.518372536,1.658313036,5.033946037,5.672857285,5.863909245,5.009233475,5.328958035,4.03847456,4.788286686,5.575668812,5.880213261,5.105004311,7.715450287,6.19639349,0.092935145,0.093032919,0.083157644,0.062062684,0.042581014,0.016377313,0.089733012,0.085015371,0.10281042,0.078488886,0.053189605,0.032045759,77,0,370,0,0,0,1,1,1,1,1,1,1,1,1
1,92,4139269,Alabama,50750,81.56195068,12398.01963,55.66799545,227.3318939,1,871.7000122,11,41.20000076,164.8999939,654.5999756,4396.399902,1186,2848.199951,362.2999878,2.44333005,1.86680305,1.797467113,1.265730739,1.096232176,0.989643335,2.438184023,2.188091755,2.201572418,1.512634277,1.509759307,1.645097256,4.948917389,5.582314014,5.885725021,5.11474371,5.326158047,4.070791245,4.694814682,5.486041069,5.893818378,5.204590321,7.672393322,6.231366158,0.089991733,0.094219536,0.084217772,0.062281527,0.044476453,0.016959516,0.089315288,0.084870055,0.099993505,0.078830346,0.055396255,0.034837071,77,0,394,0,0,0,1,1,1,1,1,1,1,1,1
1,93,4193114,Alabama,50750,82.62293243,12395.79919,47.49222183,233.6520691,1,780.4000244,11.60000038,35.09999847,159.5,574.2999878,4098.399902,1088.599976,2672,337.7999878,2.42783761,1.891982913,1.805173874,1.3290838,1.102164149,0.976267278,2.419633627,2.190829992,2.200751066,1.589701533,1.508735538,1.629958034,4.922618389,5.438702583,5.889322281,5.165946007,5.387571335,4.103966713,4.66636467,5.359811306,5.895618439,5.245719433,7.689082623,6.249078751,0.089384645,0.092437267,0.085735805,0.065369077,0.046266332,0.018244198,0.089575432,0.088836126,0.099353366,0.081371509,0.05737979,0.037704676,77,0,407,0,0,0,1,1,1,1,1,1,1,1,1
1,94,4232965,Alabama,50750,83.40818024,12673.91983,33.02876282,239.8361206,1,683.7000122,11.89999962,35.20000076,171.1999969,465.2999878,4219.399902,1044.400024,2843.100098,331.7999878,2.417005539,1.905094862,1.795337319,1.404193044,1.108986259,0.964335859,2.407792091,2.181638718,2.193096399,1.678067207,1.517990351,1.614872813,4.890992641,5.285349846,5.861872196,5.259197712,5.43418169,4.136651039,4.635261536,5.23793602,5.865463257,5.336047173,7.701528549,6.257174492,0.088968374,0.090031452,0.085968107,0.066430978,0.049067263,0.017576333,0.088921122,0.087739915,0.098229021,0.082826108,0.059249248,0.040349968,77,0,431,0,0,0,1,1,1,1,1,1,1,1,1
1,95,4262731,Alabama,50750,83.99469757,12872.68169,31.03972816,245.9064789,1,632.4000244,11.19999981,31.70000076,185.8000031,403.7000122,4215.700195,1024.800049,2844.300049,346.6000061,2.411435366,1.904717922,1.773417115,1.469386697,1.115341306,0.959408402,2.406368017,2.187588215,2.170369148,1.755681992,1.521278262,1.605590463,4.886796951,5.16579628,5.788894653,5.356284618,5.455727577,4.174483299,4.623280048,5.111793518,5.794712543,5.424128532,7.724461079,6.274381161,0.088839762,0.087901391,0.087596424,0.065920182,0.052290421,0.01879077,0.089543536,0.087127246,0.097730771,0.084898628,0.06132219,0.042601798,77,0,450,0,0,0,1,1,1,1,1,1,1,1,1
1,96,4290403,Alabama,50750,84.53996277,12908.91481,34.3419838,253.9674072,1,565.4000244,10,33,167,356,4254.700195,1002.099976,2886.699951,366,2.388563395,1.904156804,1.75678134,1.551229596,1.126467586,0.949864149,2.384438038,2.194525719,2.143668175,1.846912742,1.532420158,1.595887423,4.867724419,5.084580421,5.715500355,5.499180317,5.479182243,4.208229542,4.603903294,5.029480934,5.732072353,5.567239285,7.73533392,6.283885002,0.087777302,0.085213438,0.085190132,0.068758108,0.053048629,0.019205656,0.089199081,0.086635217,0.094117031,0.089222386,0.063047692,0.043305956,77,0,471,0,0,0,1,1,1,1,1,1,1,1,1
1,97,4320281,Alabama,50750,85.12869263,13121.10883,32.02728653,251.6473236,1,564.5,9.899999619,32.29999924,160.5,361.7999878,4325.299805,1013.799988,2954.800049,356.7000122,2.375887156,1.916588306,1.725211859,1.608668566,1.162470698,0.943711758,2.372137308,2.208235979,2.109122038,1.91427362,1.575221658,1.58392477,4.840680599,5.005299568,5.593710423,5.474967957,5.659099579,4.224655628,4.579007626,4.953335285,5.616694927,5.529686451,7.907240391,6.275355816,0.085642576,0.083235323,0.084300071,0.067125261,0.056825008,0.020137578,0.086985081,0.085179642,0.090318196,0.088605344,0.066176251,0.045853499,77,0,492,0,0,0,1,1,1,1,1,1,1,1,1
1,98,4351037,Alabama,50750,85.73471832,13514.09803,30.66053581,247.734726,1,512.0999756,8.100000381,33.20000076,130.8999939,339.8999939,4085,964.2999878,2779,341.7000122,2.347555399,1.925816774,1.703938603,1.665005326,1.202517986,0.935478151,2.344659328,2.220826864,2.094902992,1.979137421,1.621889234,1.565052152,4.778470039,4.953209877,5.521924973,5.531646729,5.822106361,4.241402626,4.522393227,4.904853821,5.542724609,5.576578617,8.103539467,6.233663559,0.081038155,0.083750151,0.081267983,0.067041487,0.057940211,0.020316996,0.082692929,0.087105669,0.087082691,0.086577065,0.069293827,0.049321577,77,0,500,0,0,0,1,1,1,1,1,1,1,1,1
1,99,4369862,Alabama,50750,86.10565186,13737.25577,29.41883278,248.0223846,1,490.2000122,7.900000095,34.59999847,121.1999969,326.5,3922.199951,884.4000244,2737.199951,300.5,2.327876806,1.941113949,1.691769719,1.701014757,1.258117557,0.92865634,2.315954208,2.238949537,2.077067852,2.033176422,1.685911417,1.549545527,4.71465683,4.863242626,5.46545887,5.593837738,5.964719296,4.262239933,4.474489212,4.81250906,5.502073288,5.618690014,8.288133621,6.200424671,0.078675255,0.07963638,0.081078075,0.066043273,0.060802836,0.021671165,0.081123844,0.085815065,0.087302528,0.084236071,0.073045783,0.052793428,77,0,519,0,0,0,1,1,1,1,1,1,1,1,1
2,70,305328,,569600,0.536039352,13458.78054,113.5769806,143.3018494,NA,278,12.19999981,26.10000038,71.80000305,167.8000031,3523.800049,789.9000244,2182.5,551.2999878,0.267253578,0.698920488,0.277079076,0.131334171,0.092687212,0.017685898,0.230571717,0.253497869,0.184391871,0.100547604,0.064848296,0.015393282,8.002541542,10.73435783,6.510703087,5.003471851,3.940025091,0.84302783,7.212571621,7.107438564,5.294961452,3.986860037,3.049179792,0.680579603,2.33846879,1.226222277,1.023817062,0.796520472,0.714641333,0.393347472,2.268052816,1.239650488,1.016939163,0.73134464,0.638002396,0.289197177,NA,NA,NA,94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,71,315509,,569600,0.553913295,13723.67962,144.5670929,176.8338165,NA,355.2999878,13.39999962,43.5,67.09999847,231.3000031,3809.300049,848.5999756,2438,522.7000122,0.271941543,0.711231709,0.27225849,0.130899593,0.093182765,0.018066045,0.236443341,0.273526281,0.1816113,0.101423413,0.066876061,0.016481305,8.090418816,10.64628887,6.576040745,4.953582764,3.969458818,0.855760038,7.286955357,7.455571651,5.403966427,3.947272539,3.109578609,0.713450313,2.344782591,1.295367122,1.019622207,0.788250089,0.713133395,0.394283533,2.278223515,1.311848521,1.01360023,0.73310113,0.644038677,0.297297388,NA,NA,NA,94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,72,324465,,569600,0.569636583,14152.63639,150.0770111,176.2065582,NA,370.5,9.5,41.79999924,66.5,252.6000061,4108,970.7999878,2639.100098,498.2000122,0.277996093,0.716564178,0.270599306,0.131293058,0.094000891,0.01849198,0.243169531,0.294330657,0.180296794,0.102014087,0.068420321,0.016950982,8.133696556,10.61655331,6.68022728,4.888354778,3.994575739,0.874362409,7.329912186,7.817484379,5.563312054,3.900266647,3.168292522,0.747692347,2.358651876,1.366249084,1.024763823,0.779745102,0.714715004,0.394495547,2.295779228,1.384124637,1.020757198,0.73659718,0.648452044,0.306042254,NA,NA,65.59999847,94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,73,330542,,569600,0.580305457,15254.64321,133.7997284,162.5951538,NA,384.5,10,44.5,67,263,4558.799805,1167.300049,2865.5,526.0999756,0.289524466,0.729710579,0.273187667,0.134324834,0.09650816,0.019059606,0.255943269,0.318567693,0.182427645,0.105584159,0.072305486,0.018152004,8.099424362,10.45979023,6.87113905,4.814819336,3.991625786,0.897011578,7.287727356,8.003218651,5.767194271,3.835821152,3.197475672,0.785981834,2.42087245,1.453068018,1.047068119,0.79021728,0.730315685,0.399041563,2.363088608,1.47061491,1.044950366,0.756030977,0.668901384,0.31554234,NA,NA,61,94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,74,341062,,569600,0.598774552,16378.15985,144.1090698,148.7796783,NA,453.1000061,13.60000038,49.29999924,88.40000153,301.7999878,4786.600098,1166.800049,2972.100098,647.7999878,0.298186243,0.73974818,0.274730116,0.137218446,0.098515816,0.020230927,0.265054435,0.343925744,0.183544338,0.108191475,0.074473262,0.01935132,8.066862106,10.4368124,7.018958569,4.746057987,3.991356373,0.914496481,7.240912437,8.25275135,5.94671917,3.778198719,3.223753929,0.817739904,2.454978943,1.53755033,1.066375017,0.79780215,0.738282204,0.406084538,2.39897728,1.559247255,1.067841053,0.770827591,0.679935038,0.330438465,NA,NA,56.29999924,94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,75,376173,,569600,0.660416067,19620.59948,170.9181061,135.0529938,NA,539.7999878,12.19999981,44.59999847,129.5,353.3999939,5656.799805,1214.5,3522.399902,919.9000244,0.293481976,0.713501513,0.263974279,0.133183405,0.094903141,0.019937634,0.262910962,0.356750757,0.17943871,0.106334053,0.074168004,0.01914013,7.825654507,10.06531525,6.955842018,4.596289635,3.906447411,0.862103343,7.029744148,8.333133698,5.979961395,3.669588089,3.180185795,0.783947825,2.3840096,1.546628833,1.036756992,0.767997682,0.709248126,0.378549218,2.328449965,1.587035775,1.057492137,0.752845109,0.661397815,0.316875488,NA,NA,57.09999847,94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,76,400968,,569600,0.70394665,21084,251.7170563,120.5944824,NA,540.0999756,11.30000019,46.90000153,124.9000015,357.1000061,5680.600098,1218.099976,3656.800049,805.7999878,0.288302302,0.693322182,0.256878346,0.131930724,0.094271861,0.019702321,0.257875949,0.371351331,0.175824508,0.105744101,0.07606592,0.018954132,7.630534172,10.02498913,7.097324371,4.587398529,3.95043993,0.834231138,6.860896587,8.548063278,6.062079906,3.667125463,3.220955372,0.779862761,2.303924561,1.56346643,1.019033909,0.753676116,0.700804055,0.361624867,2.239580154,1.619830012,1.052951813,0.747940004,0.669380128,0.311745584,NA,NA,56,94,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,77,403437,Alaska,569600,0.708281279,20296.82466,411.6423035,134.1676941,0,443.2000122,10.80000019,51.59999847,96.80000305,284,5454.799805,1331.699951,3369.800049,753.2999878,0.286042184,0.697754562,0.261503041,0.13409777,0.095182151,0.021068964,0.256049901,0.388164699,0.177970782,0.107327789,0.07956633,0.020325355,7.436601162,10.05113602,7.587801933,4.592290878,3.96964097,0.872255147,6.66225481,8.531195641,6.39728117,3.664264917,3.248834372,0.834826767,2.252396345,1.628754973,1.049482346,0.75873059,0.70568639,0.369078696,2.177043676,1.662217379,1.082449079,0.753773212,0.685608923,0.323222697,94,0,63,94,0,0,0,0,0,0,0,0,0,0,0
2,78,404764,Alaska,569600,0.710610926,19044.99196,355.4256287,134.4457245,0,441.8999939,12.89999962,55.59999847,91.30000305,282.1000061,5604.200195,1339.199951,3603.5,661.5,0.286586761,0.693490505,0.266575098,0.137858108,0.097340673,0.023223409,0.256692797,0.40813905,0.182575524,0.11068178,0.083752505,0.021988122,7.255339146,9.919360161,7.942653179,4.631834984,4.039391041,0.907936454,6.498354435,8.669743538,6.674506664,3.712780714,3.306123972,0.888913035,2.222282648,1.679003119,1.081617951,0.772301912,0.718937457,0.381703913,2.139271259,1.715567589,1.127570629,0.775019526,0.706337512,0.341680586,94,0,75,94,0,0,0,0,0,0,0,0,0,0,0
2,79,402753,Alaska,569600,0.707080424,18115.88772,181.0128479,165.6692047,0,491.1000061,13.30000019,71.90000153,109.5999985,296.2999878,5712.600098,1383.300049,3713.300049,616,0.287521124,0.697449803,0.276099741,0.141774237,0.099813037,0.025077404,0.257974505,0.425570995,0.187708095,0.113220759,0.087150186,0.02408424,7.075056076,9.965413094,8.283489227,4.675322056,4.076940536,0.96510762,6.307339668,8.733888626,6.895044804,3.745968342,3.337529421,0.979508519,2.197128296,1.751445651,1.130717874,0.785593152,0.732955456,0.390810251,2.104515553,1.756659746,1.177893162,0.789565802,0.726003289,0.365732849,94,0,127,94,0,0,0,0,0,0,0,0,0,0,0
